Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss
12000,15,16,5336.666666666667,165.1653333333333,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12050,15,16,5386.666666666667,161.04333333333338,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12100,15,16,5436.666666666667,163.97400000000022,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12150,15,16,5486.666666666667,156.83466666666698,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12200,15,16,5536.666666666668,154.7106666666669,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12250,15,16,5586.666666666668,168.874666666667,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12300,15,16,5636.666666666668,168.38666666666697,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12350,15,16,5686.666666666668,166.1093333333331,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12400,15,16,5736.666666666668,164.06333333333313,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12450,15,16,5786.666666666668,171.77866666666608,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12500,15,16,5836.666666666668,178.6279999999992,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12550,15,16,5886.666666666668,181.11933333333283,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12600,15,16,5936.666666666668,179.77066666666653,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12650,15,16,5986.666666666668,170.87733333333318,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12700,15,16,6036.666666666668,167.13199999999995,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12750,15,16,6086.666666666668,162.32733333333334,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12800,15,16,6136.666666666668,156.73533333333344,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12850,15,16,6186.666666666668,161.25133333333338,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12900,15,16,6236.666666666668,162.80133333333353,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
12950,15,16,6286.666666666668,154.63533333333368,10.533333333333333,3.933333333333333,160.93333333333334,83.0,26.2,37.266666666666666
13000,18,16,5281.5,134.16388888888932,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13050,18,16,5331.5,136.14444444444496,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13100,18,16,5381.5,131.38666666666722,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13150,18,16,5431.5,126.59666666666723,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13200,18,16,5481.5,125.72222222222284,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13250,18,16,5531.5,127.1033333333335,10.444444444444443,4.0,156.33333333333334,81.83333333333333,27.055555555555557,36.66666666666666
13300,17,17,5774.352941176469,136.22529411764685,10.470588235294116,4.0588235294117645,155.11764705882354,82.88235294117645,27.411764705882355,36.76470588235294
13350,16,18,5728.75,141.90249999999997,10.5625,4.0625,152.875,85.3125,27.25,37.0
13400,16,18,5778.75,138.40937499999987,10.5625,4.0625,152.875,85.3125,27.25,37.0
13450,16,18,5828.75,138.68437499999982,10.5625,4.0625,152.875,85.3125,27.25,37.0
13500,16,18,5878.75,137.5843749999998,10.5625,4.0625,152.875,85.3125,27.25,37.0
13550,16,18,5928.75,140.71624999999986,10.5625,4.0625,152.875,85.3125,27.25,37.0
13600,16,18,5978.75,133.59062499999985,10.5625,4.0625,152.875,85.3125,27.25,37.0
13650,15,19,6053.733333333334,153.7893333333334,10.733333333333333,4.066666666666666,154.93333333333334,85.73333333333333,26.93333333333333,37.4
13700,15,19,6103.733333333334,150.94266666666667,10.733333333333333,4.066666666666666,154.93333333333334,85.73333333333333,26.93333333333333,37.4
13750,15,19,6153.733333333334,143.99066666666724,10.733333333333333,4.066666666666666,154.93333333333334,85.73333333333333,26.93333333333333,37.4
13800,15,19,6203.733333333334,147.2353333333338,10.733333333333333,4.066666666666666,154.93333333333334,85.73333333333333,26.93333333333333,37.4
13850,14,20,5711.0,159.4235714285727,10.714285714285714,4.071428571428571,157.28571428571428,86.2142857142857,26.57142857142857,37.642857142857146
13900,14,20,5761.0,164.57214285714417,10.714285714285714,4.071428571428571,157.28571428571428,86.2142857142857,26.57142857142857,37.642857142857146
13950,14,20,5811.0,157.72142857142998,10.714285714285714,4.071428571428571,157.28571428571428,86.2142857142857,26.57142857142857,37.642857142857146
14000,22,20,3731.5454545454545,139.7831818181826,10.818181818181818,4.045454545454546,151.3181818181818,84.54545454545455,27.5,37.0
14050,22,20,3781.5454545454545,136.51590909091001,10.818181818181818,4.045454545454546,151.3181818181818,84.54545454545455,27.5,37.0
14100,22,20,3831.5454545454545,135.17409090909192,10.818181818181818,4.045454545454546,151.3181818181818,84.54545454545455,27.5,37.0
14150,22,20,3881.5454545454545,148.1004545454553,10.818181818181818,4.045454545454546,151.3181818181818,84.54545454545455,27.5,37.0
14200,22,20,3931.5454545454545,146.30727272727358,10.818181818181818,4.045454545454546,151.3181818181818,84.54545454545455,27.5,37.0
14250,21,21,3492.476190476191,157.03809523809602,10.857142857142858,4.095238095238095,150.0952380952381,85.52380952380952,27.42857142857143,37.095238095238095
14300,21,21,3542.476190476191,156.82761904761992,10.857142857142858,4.095238095238095,150.0952380952381,85.52380952380952,27.42857142857143,37.095238095238095
14350,21,21,3592.476190476191,152.957142857144,10.857142857142858,4.095238095238095,150.0952380952381,85.52380952380952,27.42857142857143,37.095238095238095
14400,20,22,3754.3,156.05450000000098,10.85,4.1,150.65,85.85,27.2,37.2
14450,20,22,3804.3,157.0485000000011,10.85,4.1,150.65,85.85,27.2,37.2
14500,20,22,3854.3,158.11200000000122,10.85,4.1,150.65,85.85,27.2,37.2
14550,20,22,3904.3,158.03600000000125,10.85,4.1,150.65,85.85,27.2,37.2
14600,20,22,3954.3,155.88600000000127,10.85,4.1,150.65,85.85,27.2,37.2
14650,20,22,4004.3,155.9495000000012,10.85,4.1,150.65,85.85,27.2,37.2
14700,20,22,4054.3,151.05350000000126,10.85,4.1,150.65,85.85,27.2,37.2
14750,20,22,4104.3,148.56000000000128,10.85,4.1,150.65,85.85,27.2,37.2
14800,20,22,4154.3,148.68100000000118,10.85,4.1,150.65,85.85,27.2,37.2
14850,20,22,4204.3,149.51250000000127,10.85,4.1,150.65,85.85,27.2,37.2
14900,20,22,4254.3,140.97900000000126,10.85,4.1,150.65,85.85,27.2,37.2
14950,19,23,4480.473684210527,144.8110526315801,11.0,4.105263157894736,152.1578947368421,86.68421052631581,27.052631578947373,37.578947368421055
15000,24,23,3587.75,128.4762500000009,10.916666666666664,4.125,153.20833333333334,87.83333333333331,26.29166666666667,37.75
15050,23,24,3749.95652173913,133.09695652173986,10.91304347826087,4.130434782608695,155.56521739130434,88.21739130434781,26.04347826086957,38.0
15100,23,24,3799.95652173913,133.19739130434834,10.91304347826087,4.130434782608695,155.56521739130434,88.21739130434781,26.04347826086957,38.0
15150,22,25,3881.5454545454545,137.46318181818194,10.909090909090908,4.136363636363637,156.3181818181818,88.63636363636364,25.772727272727273,38.13636363636363
15200,21,26,4061.4285714285716,140.96999999999986,10.904761904761903,4.142857142857143,157.23809523809524,89.09523809523809,25.619047619047624,38.285714285714285
15250,21,26,4111.428571428572,146.6271428571429,10.904761904761903,4.142857142857143,157.23809523809524,89.09523809523809,25.619047619047624,38.285714285714285
15300,21,26,4161.428571428572,148.63523809523818,10.904761904761903,4.142857142857143,157.23809523809524,89.09523809523809,25.619047619047624,38.285714285714285
15350,20,27,4404.3,155.3355000000002,10.95,4.15,154.55,87.95,26.25,37.95
15400,20,27,4454.3,154.0865000000001,10.95,4.15,154.55,87.95,26.25,37.95
15450,20,27,4504.3,154.73800000000008,10.95,4.15,154.55,87.95,26.25,37.95
15500,20,27,4554.3,154.10200000000015,10.95,4.15,154.55,87.95,26.25,37.95
15550,20,27,4604.3,149.8550000000001,10.95,4.15,154.55,87.95,26.25,37.95
15600,20,27,4654.3,143.54300000000026,10.95,4.15,154.55,87.95,26.25,37.95
15650,20,27,4704.3,142.63100000000009,10.95,4.15,154.55,87.95,26.25,37.95
15700,20,27,4754.3,142.12599999999995,10.95,4.15,154.55,87.95,26.25,37.95
15750,19,28,5017.421052631579,149.7010526315791,10.894736842105265,4.157894736842104,151.57894736842104,86.68421052631581,26.894736842105264,37.473684210526315
15800,19,28,5067.421052631579,146.09684210526285,10.894736842105265,4.157894736842104,151.57894736842104,86.68421052631581,26.894736842105264,37.473684210526315
15850,19,28,5117.421052631579,151.153684210526,10.894736842105265,4.157894736842104,151.57894736842104,86.68421052631581,26.894736842105264,37.473684210526315
15900,19,28,5167.421052631579,144.12631578947364,10.894736842105265,4.157894736842104,151.57894736842104,86.68421052631581,26.894736842105264,37.473684210526315
15950,19,28,5217.421052631579,144.52631578947359,10.894736842105265,4.157894736842104,151.57894736842104,86.68421052631581,26.894736842105264,37.473684210526315
16000,23,28,4352.260869565217,137.6821739130434,10.826086956521738,4.173913043478262,148.1304347826087,85.8695652173913,27.782608695652176,37.0
16050,23,28,4402.260869565217,139.37652173913034,10.826086956521738,4.173913043478262,148.1304347826087,85.8695652173913,27.782608695652176,37.0
16100,22,29,4240.863636363636,146.4227272727274,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16150,22,29,4290.863636363636,150.9400000000003,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16200,22,29,4340.863636363636,151.69500000000048,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16250,22,29,4390.863636363636,150.83409090909134,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16300,22,29,4440.863636363636,154.00409090909145,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16350,22,29,4490.863636363636,157.1700000000004,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16400,22,29,4540.863636363636,155.27409090909134,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16450,22,29,4590.863636363636,151.47318181818216,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16500,22,29,4640.863636363636,154.11636363636404,10.863636363636363,4.181818181818182,145.27272727272728,85.0,28.363636363636363,36.68181818181818
16550,21,30,4887.857142857143,155.10238095238128,10.857142857142858,4.190476190476192,146.95238095238096,85.28571428571429,28.190476190476193,36.857142857142854
16600,21,30,4937.857142857143,153.58380952380992,10.857142857142858,4.190476190476192,146.95238095238096,85.28571428571429,28.190476190476193,36.857142857142854
16650,21,30,4987.857142857143,150.64952380952408,10.857142857142858,4.190476190476192,146.95238095238096,85.28571428571429,28.190476190476193,36.857142857142854
16700,21,30,5037.857142857143,154.02380952380997,10.857142857142858,4.190476190476192,146.95238095238096,85.28571428571429,28.190476190476193,36.857142857142854
16750,21,30,5087.857142857143,153.47476190476232,10.857142857142858,4.190476190476192,146.95238095238096,85.28571428571429,28.190476190476193,36.857142857142854
16800,20,31,4854.6,160.98599999999982,10.85,4.2,147.45,85.6,28.0,36.95
16850,20,31,4904.6,165.34650000000005,10.85,4.2,147.45,85.6,28.0,36.95
16900,20,31,4954.6,163.48500000000018,10.85,4.2,147.45,85.6,28.0,36.95
16950,20,31,5004.6,158.20750000000004,10.85,4.2,147.45,85.6,28.0,36.95
17000,27,31,3745.8518518518517,140.22814814814834,10.814814814814815,4.25925925925926,143.4814814814815,84.48148148148148,29.18518518518519,36.518518518518526
17050,27,31,3795.8518518518517,140.46592592592637,10.814814814814815,4.25925925925926,143.4814814814815,84.48148148148148,29.18518518518519,36.518518518518526
17100,27,31,3845.8518518518517,144.42851851851896,10.814814814814815,4.25925925925926,143.4814814814815,84.48148148148148,29.18518518518519,36.518518518518526
17150,27,31,3895.8518518518517,143.82222222222268,10.814814814814815,4.25925925925926,143.4814814814815,84.48148148148148,29.18518518518519,36.518518518518526
17200,27,31,3945.8518518518517,141.3344444444449,10.814814814814815,4.25925925925926,143.4814814814815,84.48148148148148,29.18518518518519,36.518518518518526
17250,26,32,4062.807692307693,142.95192307692372,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17300,26,32,4112.807692307692,149.32346153846225,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17350,26,32,4162.807692307692,147.57230769230796,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17400,26,32,4212.807692307692,143.8815384615387,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17450,26,32,4262.807692307692,140.19384615384638,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17500,26,32,4312.807692307692,134.46461538461529,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17550,26,32,4362.807692307692,137.6146153846153,10.769230769230768,4.269230769230768,145.03846153846158,84.69230769230771,29.07692307692308,36.653846153846146
17600,25,33,4565.04,141.9615999999998,10.88,4.28,145.96,85.28,29.04,36.92
17650,25,33,4615.04,145.0880000000001,10.88,4.28,145.96,85.28,29.04,36.92
17700,25,33,4665.04,144.61679999999996,10.88,4.28,145.96,85.28,29.04,36.92
17750,25,33,4715.04,148.37959999999987,10.88,4.28,145.96,85.28,29.04,36.92
17800,24,34,4805.125,147.69583333333256,10.916666666666664,4.333333333333333,144.66666666666666,86.16666666666669,28.91666666666667,37.0
17850,24,34,4855.125,147.87291666666616,10.916666666666664,4.333333333333333,144.66666666666666,86.16666666666669,28.91666666666667,37.0
17900,24,34,4905.125,146.185416666666,10.916666666666664,4.333333333333333,144.66666666666666,86.16666666666669,28.91666666666667,37.0
17950,23,35,5128.95652173913,150.48956521739083,10.91304347826087,4.304347826086956,144.34782608695653,86.47826086956522,28.782608695652176,37.0
18000,28,35,4255.107142857143,140.39714285714211,10.714285714285714,4.321428571428571,147.92857142857142,87.7142857142857,28.142857142857146,37.32142857142857
18050,28,35,4305.107142857143,144.56392857142785,10.714285714285714,4.321428571428571,147.92857142857142,87.7142857142857,28.142857142857146,37.32142857142857
18100,28,35,4355.107142857143,140.18999999999934,10.714285714285714,4.321428571428571,147.92857142857142,87.7142857142857,28.142857142857146,37.32142857142857
18150,28,35,4405.107142857143,141.7174999999994,10.714285714285714,4.321428571428571,147.92857142857142,87.7142857142857,28.142857142857146,37.32142857142857
18200,28,35,4455.107142857143,136.7389285714279,10.714285714285714,4.321428571428571,147.92857142857142,87.7142857142857,28.142857142857146,37.32142857142857
18250,27,36,4440.333333333333,144.04851851851757,10.592592592592592,4.296296296296297,148.88888888888889,88.03703703703705,28.0,37.2962962962963
18300,27,36,4490.333333333333,142.67222222222148,10.592592592592592,4.296296296296297,148.88888888888889,88.03703703703705,28.0,37.2962962962963
18350,27,36,4540.333333333333,140.645925925925,10.592592592592592,4.296296296296297,148.88888888888889,88.03703703703705,28.0,37.2962962962963
18400,26,37,4289.846153846154,143.58115384615283,10.615384615384617,4.307692307692308,146.5,87.11538461538461,28.538461538461537,37.0
18450,26,37,4339.846153846154,147.93230769230664,10.615384615384617,4.307692307692308,146.5,87.11538461538461,28.538461538461537,37.0
18500,25,38,4425.2,153.35839999999908,10.72,4.32,147.48,87.44,28.64,37.24
18550,25,38,4475.2,151.0595999999999,10.72,4.32,147.48,87.44,28.64,37.24
18600,25,38,4525.2,143.3935999999997,10.72,4.32,147.48,87.44,28.64,37.24
18650,25,38,4575.2,142.3547999999996,10.72,4.32,147.48,87.44,28.64,37.24
18700,25,38,4625.2,139.0967999999996,10.72,4.32,147.48,87.44,28.64,37.24
18750,24,39,4838.625,147.75499999999968,10.75,4.333333333333333,144.83333333333334,86.41666666666669,29.20833333333333,36.91666666666666
18800,23,40,5066.217391304348,149.22173913043414,10.782608695652176,4.3478260869565215,141.95652173913044,85.30434782608695,29.73913043478261,36.56521739130435
18850,23,40,5116.217391304348,151.2173913043471,10.782608695652176,4.3478260869565215,141.95652173913044,85.30434782608695,29.73913043478261,36.56521739130435
18900,23,40,5166.217391304348,156.04695652173842,10.782608695652176,4.3478260869565215,141.95652173913044,85.30434782608695,29.73913043478261,36.56521739130435
18950,23,40,5216.217391304348,150.62695652173832,10.782608695652176,4.3478260869565215,141.95652173913044,85.30434782608695,29.73913043478261,36.56521739130435
19000,32,40,3786.84375,136.04499999999942,10.84375,4.4375,142.6875,85.15625,30.40625,36.75
19050,32,40,3836.84375,140.2446874999992,10.84375,4.4375,142.6875,85.15625,30.40625,36.75
