Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens,Ancestors
227000,14,667,2617.428571428572,186.96678571428575,12.785714285714285,5.357142857142857,164.28571428571428,150.57142857142858,34.357142857142854,107.96428571428572,44.0,"[13046, 6044, 5047, 3048, 2047, 2045, 2041, 1049, 1047, 1042, 50, 48, 48, 42]","[44, 42, 45, 46, 45, 43, 39, 47, 45, 40, 48, 46, 46, 40]",[]
228000,12,672,3296.333333333333,191.5158333333332,13.5,5.666666666666668,166.5,151.66666666666666,34.166666666666664,119.41666666666669,44.33333333333334,"[14046, 7044, 6047, 3047, 3045, 2047, 2042, 1050, 1048, 51, 46, 43]","[44, 42, 45, 45, 43, 45, 40, 48, 46, 49, 44, 41]",[]
229000,9,682,3297.25,174.55875000000032,14.333333333333336,5.833333333333332,172.08333333333337,150.25,33.916666666666664,130.33333333333334,45.25,"[15046, 8044, 4047, 4045, 3047, 2050, 2048, 1051, 51, 47, 46, 45]","[44, 42, 45, 43, 45, 48, 46, 49, 49, 45, 44, 43]","[[([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([15, 7, 174, 133, 35], 40), ([15, 7, 174, 142, 35], 41), ([15, 7, 174, 142, 32], 42)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44), ([16, 5, 168, 151, 35], 45)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44), ([11, 5, 169, 151, 35], 45)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44), ([14, 5, 169, 151, 35], 45), ([14, 5, 169, 165, 35], 46), ([14, 5, 169, 165, 35], 47), ([14, 6, 169, 165, 35], 48), ([14, 6, 169, 165, 34], 49)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([15, 7, 174, 133, 35], 40), ([15, 7, 174, 142, 35], 41), ([15, 7, 174, 142, 32], 42), ([15, 8, 174, 142, 32], 43)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44), ([11, 5, 169, 151, 35], 45), ([11, 5, 169, 151, 35], 46)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([12, 6, 174, 133, 35], 40), ([16, 6, 174, 133, 35], 41), ([16, 5, 174, 133, 35], 42), ([16, 5, 169, 133, 35], 43), ([16, 5, 169, 151, 35], 44), ([12, 5, 169, 151, 35], 45)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33), ([12, 5, 154, 141, 35], 34), ([15, 5, 154, 141, 35], 35), ([15, 6, 154, 141, 35], 36), ([15, 6, 174, 141, 35], 37), ([15, 6, 174, 126, 35], 38), ([15, 6, 174, 133, 35], 39), ([15, 7, 174, 133, 35], 40), ([15, 7, 174, 142, 35], 41), ([15, 7, 174, 142, 32], 42), ([15, 8, 174, 142, 32], 43), ([15, 8, 183, 142, 32], 44)]]"
230000,9,682,4157.88888888889,193.8222222222224,13.888888888888891,6.0,171.55555555555554,149.55555555555554,33.888888888888886,135.22222222222223,44.77777777777778,"[16046, 9044, 5047, 4047, 2051, 1045, 48, 47, 46]","[44, 42, 45, 45, 49, 43, 46, 45, 44]",[]
231000,7,685,6047.142857142857,200.8749999999997,13.571428571428573,5.428571428571429,169.57142857142858,151.71428571428572,34.42857142857143,114.64285714285714,45.14285714285714,"[17046, 10044, 6047, 5047, 3051, 1047, 48]","[44, 42, 45, 45, 49, 45, 46]",[]
232000,8,686,6046.875,213.78187500000007,14.375,5.625,171.0,151.375,34.125,125.1875,44.875,"[18046, 11044, 7047, 6047, 4051, 2047, 48, 45]","[44, 42, 45, 45, 49, 45, 46, 43]",[]
233000,11,687,4047.2727272727284,207.37227272727284,14.363636363636365,5.545454545454546,171.9090909090909,151.9090909090909,34.09090909090909,124.4090909090909,45.27272727272727,"[19046, 8047, 7047, 5051, 3047, 1048, 1045, 48, 48, 47, 46]","[44, 45, 45, 49, 45, 46, 43, 46, 46, 45, 44]",[]
234000,13,688,2739.846153846154,188.08307692307696,13.846153846153848,5.6923076923076925,171.84615384615384,151.61538461538458,33.46153846153846,125.34615384615385,45.53846153846154,"[9047, 8047, 6051, 4047, 2048, 2045, 1048, 1048, 1047, 1046, 49, 48, 47]","[45, 45, 49, 45, 46, 43, 46, 46, 45, 44, 47, 46, 45]",[]
235000,10,694,3047.9,207.88100000000043,14.9,5.4,174.2,153.0,34.4,124.9,45.9,"[10047, 7051, 5047, 3048, 2047, 2046, 1048, 49, 48, 48]","[45, 49, 45, 46, 45, 44, 46, 47, 46, 46]",[]
236000,11,696,2593.5454545454545,190.6800000000003,14.454545454545455,5.363636363636363,175.1818181818182,152.9090909090909,34.27272727272727,120.5909090909091,46.09090909090909,"[8051, 6047, 4048, 3047, 3046, 2048, 1048, 1048, 49, 49, 48]","[49, 45, 46, 45, 44, 46, 46, 46, 47, 47, 46]",[]
237000,9,699,3492.333333333333,239.01500000000075,14.0,5.666666666666668,175.77777777777774,151.33333333333334,33.77777777777778,125.38888888888887,45.88888888888889,"[9051, 7047, 4047, 4046, 3048, 2048, 1049, 1048, 47]","[49, 45, 45, 44, 46, 46, 47, 46, 45]",[]
238000,7,702,3762.714285714286,191.22642857142887,12.857142857142858,5.571428571428571,174.71428571428572,151.71428571428572,33.57142857142857,116.64285714285714,46.42857142857143,"[10051, 5046, 4048, 3048, 2049, 2048, 49]","[49, 44, 46, 46, 47, 46, 47]",[]
