Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
19950,19,133,1856.0,138.48052631578906,14.0,6.0,210.73684210526315,81.21052631578948,33.8421052631579,78.05263157894737,9.263157894736842,"[5462, 4962, 4957, 3464, 2463, 2460, 1963, 1464, 1462, 1458, 963, 958, 464, 464, 463, 461, 460, 458, 458]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 6, 12, 12, 11, 9, 8, 6, 6]"
20000,25,134,1411.6,147.2183999999996,14.08,5.96,211.28,80.52,34.8,78.44,9.6,"[5512, 5012, 5007, 3514, 2513, 2510, 2013, 1514, 1512, 1508, 1008, 514, 514, 513, 511, 510, 508, 508, 15, 15, 14, 13, 13, 11, 8]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 6, 12, 12, 11, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20050,24,135,1499.041666666667,153.75791666666618,14.083333333333336,5.958333333333332,211.75,80.79166666666667,34.416666666666664,78.29166666666667,9.541666666666666,"[5562, 5062, 5057, 3564, 2563, 2560, 2063, 1564, 1562, 1558, 1058, 564, 564, 561, 560, 558, 558, 65, 65, 64, 63, 63, 61, 58]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 6, 12, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20100,23,136,1372.391304347826,153.89304347825973,14.08695652173913,5.956521739130435,212.2608695652174,81.08695652173913,34.0,78.1304347826087,9.521739130434783,"[5112, 5107, 3614, 2613, 2610, 2113, 1614, 1612, 1608, 1108, 614, 614, 611, 610, 608, 608, 115, 115, 114, 113, 113, 111, 108]","[10, 5, 12, 11, 8, 11, 12, 10, 6, 6, 12, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20150,20,139,1411.3,168.07899999999862,14.0,6.0,212.75,81.2,34.1,78.25,9.3,"[5162, 5157, 3664, 2663, 2660, 1664, 1658, 1158, 664, 661, 660, 658, 658, 165, 165, 164, 163, 163, 161, 158]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20200,20,139,1461.3,168.45199999999863,14.0,6.0,212.75,81.2,34.1,78.25,9.3,"[5212, 5207, 3714, 2713, 2710, 1714, 1708, 1208, 714, 711, 710, 708, 708, 215, 215, 214, 213, 213, 211, 208]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20250,20,139,1511.3,162.16099999999872,14.0,6.0,212.75,81.2,34.1,78.25,9.3,"[5262, 5257, 3764, 2763, 2760, 1764, 1758, 1258, 764, 761, 760, 758, 758, 265, 265, 264, 263, 263, 261, 258]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20300,20,139,1561.3,149.19749999999868,14.0,6.0,212.75,81.2,34.1,78.25,9.3,"[5312, 5307, 3814, 2813, 2810, 1814, 1808, 1308, 814, 811, 810, 808, 808, 315, 315, 314, 313, 313, 311, 308]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 13, 12, 11, 11, 9, 6]"
20350,18,141,1749.888888888889,164.84333333333177,13.888888888888891,6.0,212.44444444444446,82.0,33.55555555555556,77.94444444444444,9.0,"[5362, 5357, 3864, 2863, 2860, 1864, 1858, 1358, 864, 861, 860, 858, 858, 365, 364, 363, 361, 358]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 12, 11, 9, 6]"
20400,17,142,1881.4117647058827,169.7158823529406,13.882352941176471,6.0,211.88235294117646,82.47058823529412,33.23529411764706,77.82352941176471,8.823529411764708,"[5412, 5407, 3914, 2913, 2910, 1914, 1908, 1408, 914, 911, 910, 908, 908, 415, 413, 411, 408]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 11, 9, 6]"
20450,17,142,1931.4117647058827,165.11882352941112,13.882352941176471,6.0,211.88235294117646,82.47058823529412,33.23529411764706,77.82352941176471,8.823529411764708,"[5462, 5457, 3964, 2963, 2960, 1964, 1958, 1458, 964, 961, 960, 958, 958, 465, 463, 461, 458]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 11, 9, 6]"
20500,26,142,1299.3846153846155,147.60576923076874,13.730769230769232,5.961538461538463,212.0,82.73076923076924,33.42307692307692,77.59615384615384,8.923076923076922,"[5512, 5507, 4014, 3013, 3010, 2014, 2008, 1508, 1014, 1011, 1010, 1008, 1008, 515, 513, 511, 508, 15, 14, 14, 13, 9, 9, 9, 9, 8]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 11, 9, 6, 13, 12, 12, 11, 7, 7, 7, 7, 6]"
20550,26,142,1349.3846153846155,142.7846153846149,13.730769230769232,5.961538461538463,212.0,82.73076923076924,33.42307692307692,77.59615384615384,8.923076923076922,"[5562, 5557, 4064, 3063, 3060, 2064, 2058, 1558, 1064, 1061, 1060, 1058, 1058, 565, 563, 561, 558, 65, 64, 64, 63, 59, 59, 59, 59, 58]","[10, 5, 12, 11, 8, 12, 6, 6, 12, 9, 8, 6, 6, 13, 11, 9, 6, 13, 12, 12, 11, 7, 7, 7, 7, 6]"
20600,24,144,1402.708333333333,152.79249999999925,13.791666666666664,6.0,211.33333333333331,81.58333333333333,33.916666666666664,77.89583333333333,9.041666666666666,"[5612, 5607, 4114, 3113, 3110, 2114, 1608, 1114, 1111, 1110, 1108, 1108, 615, 613, 608, 115, 114, 114, 113, 109, 109, 109, 109, 108]","[10, 5, 12, 11, 8, 12, 6, 12, 9, 8, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 7, 6]"
20650,24,144,1452.708333333333,135.05458333333266,13.791666666666664,6.0,211.33333333333331,81.58333333333333,33.916666666666664,77.89583333333333,9.041666666666666,"[5662, 5657, 4164, 3163, 3160, 2164, 1658, 1164, 1161, 1160, 1158, 1158, 665, 663, 658, 165, 164, 164, 163, 159, 159, 159, 159, 158]","[10, 5, 12, 11, 8, 12, 6, 12, 9, 8, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 7, 6]"
20700,22,146,1392.590909090909,139.6622727272718,13.772727272727273,6.0,211.27272727272728,82.27272727272727,33.04545454545455,77.47727272727273,8.772727272727273,"[5712, 5707, 3213, 3210, 2214, 1708, 1211, 1210, 1208, 1208, 715, 713, 708, 215, 214, 214, 213, 209, 209, 209, 209, 208]","[10, 5, 11, 8, 12, 6, 9, 8, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 7, 6]"
20750,21,147,1498.952380952381,128.74571428571332,13.857142857142858,6.0,210.52380952380955,81.14285714285714,33.52380952380953,77.69047619047619,8.857142857142858,"[5762, 5757, 3263, 3260, 2264, 1758, 1261, 1260, 1258, 1258, 765, 763, 758, 265, 264, 264, 263, 259, 259, 259, 258]","[10, 5, 11, 8, 12, 6, 9, 8, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 6]"
20800,19,149,1574.052631578947,144.62894736842046,13.842105263157894,6.052631578947367,210.36842105263162,80.94736842105263,34.21052631578947,78.1842105263158,8.894736842105264,"[5812, 5807, 3313, 3310, 2314, 1808, 1308, 1308, 815, 813, 808, 315, 314, 314, 313, 309, 309, 309, 308]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 6]"
20850,19,149,1624.052631578947,139.747368421052,13.842105263157894,6.052631578947367,210.36842105263162,80.94736842105263,34.21052631578947,78.1842105263158,8.894736842105264,"[5862, 5857, 3363, 3360, 2364, 1858, 1358, 1358, 865, 863, 858, 365, 364, 364, 363, 359, 359, 359, 358]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 6]"
20900,19,149,1674.052631578947,136.18157894736768,13.842105263157894,6.052631578947367,210.36842105263162,80.94736842105263,34.21052631578947,78.1842105263158,8.894736842105264,"[5912, 5907, 3413, 3410, 2414, 1908, 1408, 1408, 915, 913, 908, 415, 414, 414, 413, 409, 409, 409, 408]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 6]"
20950,19,149,1724.052631578947,126.62842105263084,13.842105263157894,6.052631578947367,210.36842105263162,80.94736842105263,34.21052631578947,78.1842105263158,8.894736842105264,"[5962, 5957, 3463, 3460, 2464, 1958, 1458, 1458, 965, 963, 958, 465, 464, 464, 463, 459, 459, 459, 458]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 7, 6]"
21000,24,150,1386.625,130.37249999999935,13.75,6.083333333333332,208.91666666666663,80.20833333333333,35.166666666666664,78.45833333333333,9.625,"[6012, 6007, 3513, 3510, 2514, 2008, 1508, 1508, 1015, 1013, 1008, 515, 514, 514, 513, 509, 509, 508, 16, 16, 15, 14, 11, 9]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 11, 6, 13, 12, 12, 11, 7, 7, 6, 14, 14, 13, 12, 9, 7]"
21050,22,152,1493.409090909091,149.75227272727227,13.727272727272727,6.136363636363638,208.0909090909091,80.18181818181819,34.95454545454545,78.4090909090909,9.590909090909092,"[6062, 6057, 3563, 3560, 2564, 2058, 1558, 1558, 1063, 1058, 565, 564, 564, 563, 559, 558, 66, 66, 65, 64, 61, 59]","[10, 5, 11, 8, 12, 6, 6, 6, 11, 6, 13, 12, 12, 11, 7, 6, 14, 14, 13, 12, 9, 7]"
21100,22,152,1543.409090909091,134.14499999999953,13.727272727272727,6.136363636363638,208.0909090909091,80.18181818181819,34.95454545454545,78.4090909090909,9.590909090909092,"[6112, 6107, 3613, 3610, 2614, 2108, 1608, 1608, 1113, 1108, 615, 614, 614, 613, 609, 608, 116, 116, 115, 114, 111, 109]","[10, 5, 11, 8, 12, 6, 6, 6, 11, 6, 13, 12, 12, 11, 7, 6, 14, 14, 13, 12, 9, 7]"
21150,21,153,1613.904761904762,130.01666666666625,13.714285714285715,6.142857142857142,208.47619047619045,80.47619047619048,34.61904761904762,78.28571428571429,9.523809523809524,"[6162, 6157, 3663, 3660, 2664, 2158, 1658, 1658, 1158, 665, 664, 664, 663, 659, 658, 166, 166, 165, 164, 161, 159]","[10, 5, 11, 8, 12, 6, 6, 6, 6, 13, 12, 12, 11, 7, 6, 14, 14, 13, 12, 9, 7]"
21200,19,155,1764.1052631578948,136.27789473684163,13.68421052631579,6.2105263157894735,207.5263157894737,80.47368421052632,34.31578947368421,78.21052631578948,9.473684210526317,"[6212, 6207, 3713, 3710, 2714, 2208, 1708, 1708, 715, 714, 714, 713, 709, 708, 216, 215, 214, 211, 209]","[10, 5, 11, 8, 12, 6, 6, 6, 13, 12, 12, 11, 7, 6, 14, 13, 12, 9, 7]"
21250,16,158,2011.6875,146.03749999999945,13.75,6.3125,206.3125,80.125,35.0625,78.875,9.6875,"[6262, 6257, 3763, 3760, 2764, 2258, 1758, 765, 764, 764, 763, 759, 758, 266, 265, 261]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 12, 11, 7, 6, 14, 13, 9]"
21300,15,159,2144.866666666667,157.2933333333323,13.733333333333333,6.333333333333332,206.7333333333333,80.53333333333333,34.46666666666667,78.66666666666667,9.533333333333333,"[6312, 6307, 3813, 3810, 2814, 2308, 1808, 815, 814, 813, 809, 808, 316, 315, 311]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 13, 9]"
21350,15,159,2194.866666666667,172.2799999999992,13.733333333333333,6.333333333333332,206.7333333333333,80.53333333333333,34.46666666666667,78.66666666666667,9.533333333333333,"[6362, 6357, 3863, 3860, 2864, 2358, 1858, 865, 864, 863, 859, 858, 366, 365, 361]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 13, 9]"
21400,14,160,2375.5714285714284,176.58857142857056,13.714285714285715,6.2857142857142865,209.64285714285717,81.0,33.785714285714285,78.42857142857143,9.285714285714286,"[6412, 6407, 3913, 3910, 2914, 2408, 1908, 915, 914, 913, 909, 908, 416, 411]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9]"
21450,14,160,2425.5714285714284,180.09571428571346,13.714285714285715,6.2857142857142865,209.64285714285717,81.0,33.785714285714285,78.42857142857143,9.285714285714286,"[6462, 6457, 3963, 3960, 2964, 2458, 1958, 965, 964, 963, 959, 958, 466, 461]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9]"
21500,19,160,1827.0526315789475,164.43105263157827,13.63157894736842,6.315789473684211,209.36842105263162,81.15789473684211,33.368421052631575,78.13157894736842,9.263157894736842,"[6512, 6507, 4013, 4010, 3014, 2508, 2008, 1015, 1014, 1013, 1009, 1008, 516, 511, 14, 13, 12, 9, 8]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 7, 6]"
21550,19,160,1877.0526315789475,166.0468421052625,13.63157894736842,6.315789473684211,209.36842105263162,81.15789473684211,33.368421052631575,78.13157894736842,9.263157894736842,"[6562, 6557, 4063, 4060, 3064, 2558, 2058, 1065, 1064, 1063, 1059, 1058, 566, 561, 64, 63, 62, 59, 58]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 7, 6]"
21600,19,160,1927.0526315789475,160.6094736842099,13.63157894736842,6.315789473684211,209.36842105263162,81.15789473684211,33.368421052631575,78.13157894736842,9.263157894736842,"[6612, 6607, 4113, 4110, 3114, 2608, 2108, 1115, 1114, 1113, 1109, 1108, 616, 611, 114, 113, 112, 109, 108]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 7, 6]"
21650,18,161,2078.055555555556,166.69222222222163,13.777777777777779,6.333333333333332,209.27777777777774,80.83333333333333,33.72222222222222,78.55555555555556,9.388888888888891,"[6662, 6657, 4163, 4160, 3164, 2658, 2158, 1165, 1164, 1163, 1159, 1158, 666, 661, 164, 163, 162, 158]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 6]"
21700,18,161,2128.055555555556,161.9166666666661,13.777777777777779,6.333333333333332,209.27777777777774,80.83333333333333,33.72222222222222,78.55555555555556,9.388888888888891,"[6712, 6707, 4213, 4210, 3214, 2708, 2208, 1215, 1214, 1213, 1209, 1208, 716, 711, 214, 213, 212, 208]","[10, 5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 6]"
21750,17,162,1908.4117647058827,159.187058823529,13.764705882352944,6.352941176470589,208.7647058823529,81.23529411764707,33.411764705882355,78.47058823529412,9.352941176470589,"[6757, 4263, 4260, 3264, 2758, 2258, 1265, 1264, 1263, 1259, 1258, 766, 761, 264, 263, 262, 258]","[5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 6]"
21800,17,162,1958.4117647058827,153.73999999999938,13.764705882352944,6.352941176470589,208.7647058823529,81.23529411764707,33.411764705882355,78.47058823529412,9.352941176470589,"[6807, 4313, 4310, 3314, 2808, 2308, 1315, 1314, 1313, 1309, 1308, 816, 811, 314, 313, 312, 308]","[5, 11, 8, 12, 6, 6, 13, 12, 11, 7, 6, 14, 9, 12, 11, 10, 6]"
21850,15,164,2161.0666666666666,169.29466666666596,13.866666666666667,6.333333333333332,208.7333333333333,82.06666666666666,32.333333333333336,78.13333333333334,9.066666666666666,"[6857, 4363, 4360, 3364, 2858, 2358, 1365, 1364, 1359, 1358, 866, 861, 363, 362, 358]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 6, 14, 9, 11, 10, 6]"
21900,14,165,2339.5,181.54571428571347,13.857142857142858,6.357142857142858,208.07142857142856,83.14285714285714,31.857142857142854,78.07142857142857,8.928571428571429,"[6907, 4413, 4410, 3414, 2908, 2408, 1415, 1414, 1409, 1408, 916, 911, 412, 408]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 6, 14, 9, 10, 6]"
21950,14,165,2389.5,175.56357142857053,13.857142857142858,6.357142857142858,208.07142857142856,83.14285714285714,31.857142857142854,78.07142857142857,8.928571428571429,"[6957, 4463, 4460, 3464, 2958, 2458, 1465, 1464, 1459, 1458, 966, 961, 462, 458]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 6, 14, 9, 10, 6]"
22000,16,166,2042.75,177.76124999999936,14.0,6.375,205.8125,83.375,33.25,78.9375,9.5,"[7007, 4513, 4510, 3514, 3008, 2508, 1515, 1514, 1509, 1016, 1011, 512, 508, 15, 15, 9]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 14, 9, 10, 6, 13, 13, 7]"
22050,16,166,2092.75,187.0424999999993,14.0,6.375,205.8125,83.375,33.25,78.9375,9.5,"[7057, 4563, 4560, 3564, 3058, 2558, 1565, 1564, 1559, 1066, 1061, 562, 558, 65, 65, 59]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 14, 9, 10, 6, 13, 13, 7]"
22100,16,166,2142.75,173.99249999999927,14.0,6.375,205.8125,83.375,33.25,78.9375,9.5,"[7107, 4613, 4610, 3614, 3108, 2608, 1615, 1614, 1609, 1116, 1111, 612, 608, 115, 115, 109]","[5, 11, 8, 12, 6, 6, 13, 12, 7, 14, 9, 10, 6, 13, 13, 7]"
22150,14,168,2161.5714285714284,199.28499999999855,14.0,6.428571428571429,205.07142857142856,83.85714285714286,33.07142857142857,79.0,9.571428571428571,"[7157, 4663, 4660, 3664, 2658, 1665, 1659, 1166, 1161, 662, 658, 165, 165, 159]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 13, 7]"
22200,14,168,2211.5714285714284,201.9121428571412,14.0,6.428571428571429,205.07142857142856,83.85714285714286,33.07142857142857,79.0,9.571428571428571,"[7207, 4713, 4710, 3714, 2708, 1715, 1709, 1216, 1211, 712, 708, 215, 215, 209]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 13, 7]"
22250,13,169,2415.153846153846,212.68307692307496,14.0,6.461538461538463,205.9230769230769,84.61538461538461,32.384615384615394,78.92307692307692,9.307692307692307,"[7257, 4763, 4760, 3764, 2758, 1765, 1759, 1266, 1261, 762, 758, 265, 259]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 7]"
22300,13,169,2465.153846153846,211.45999999999802,14.0,6.461538461538463,205.9230769230769,84.61538461538461,32.384615384615394,78.92307692307692,9.307692307692307,"[7307, 4813, 4810, 3814, 2808, 1815, 1809, 1316, 1311, 812, 808, 315, 309]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 7]"
22350,13,169,2515.153846153846,215.26153846153647,14.0,6.461538461538463,205.9230769230769,84.61538461538461,32.384615384615394,78.92307692307692,9.307692307692307,"[7357, 4863, 4860, 3864, 2858, 1865, 1859, 1366, 1361, 862, 858, 365, 359]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 7]"
22400,13,169,2565.153846153846,212.47153846153645,14.0,6.461538461538463,205.9230769230769,84.61538461538461,32.384615384615394,78.92307692307692,9.307692307692307,"[7407, 4913, 4910, 3914, 2908, 1915, 1909, 1416, 1411, 912, 908, 415, 409]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 7]"
22450,13,169,2615.153846153846,209.20153846153755,14.0,6.461538461538463,205.9230769230769,84.61538461538461,32.384615384615394,78.92307692307692,9.307692307692307,"[7457, 4963, 4960, 3964, 2958, 1965, 1959, 1466, 1461, 962, 958, 465, 459]","[5, 11, 8, 12, 6, 13, 7, 14, 9, 10, 6, 13, 7]"
22500,14,170,2332.5714285714284,208.18428571428575,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7507, 5013, 5010, 4014, 3008, 2009, 1516, 1511, 1012, 1008, 515, 509, 16, 8]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22550,14,170,2382.5714285714284,214.27285714285716,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7557, 5063, 5060, 4064, 3058, 2059, 1566, 1561, 1062, 1058, 565, 559, 66, 58]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22600,14,170,2432.5714285714284,220.86500000000012,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7607, 5113, 5110, 4114, 3108, 2109, 1616, 1611, 1112, 1108, 615, 609, 116, 108]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22650,14,170,2482.5714285714284,219.5785714285716,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7657, 5163, 5160, 4164, 3158, 2159, 1666, 1661, 1162, 1158, 665, 659, 166, 158]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22700,14,170,2532.5714285714284,207.53928571428582,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7707, 5213, 5210, 4214, 3208, 2209, 1716, 1711, 1212, 1208, 715, 709, 216, 208]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22750,14,170,2582.5714285714284,209.84785714285732,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7757, 5263, 5260, 4264, 3258, 2259, 1766, 1761, 1262, 1258, 765, 759, 266, 258]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22800,14,170,2632.5714285714284,208.5700000000001,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7807, 5313, 5310, 4314, 3308, 2309, 1816, 1811, 1312, 1308, 815, 809, 316, 308]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22850,14,170,2682.5714285714284,207.51571428571447,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7857, 5363, 5360, 4364, 3358, 2359, 1866, 1861, 1362, 1358, 865, 859, 366, 358]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22900,14,170,2732.5714285714284,207.319285714286,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7907, 5413, 5410, 4414, 3408, 2409, 1916, 1911, 1412, 1408, 915, 909, 416, 408]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
22950,14,170,2782.5714285714284,218.85142857142844,14.0,6.5,203.5,85.64285714285714,32.42857142857143,79.0,9.142857142857142,"[7957, 5463, 5460, 4464, 3458, 2459, 1966, 1961, 1462, 1458, 965, 959, 466, 458]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6]"
23000,18,170,2205.833333333333,193.98000000000062,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8007, 5513, 5510, 4514, 3508, 2509, 2016, 2011, 1512, 1508, 1015, 1009, 516, 508, 17, 13, 10, 9]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23050,18,170,2255.833333333333,198.826666666667,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8057, 5563, 5560, 4564, 3558, 2559, 2066, 2061, 1562, 1558, 1065, 1059, 566, 558, 67, 63, 60, 59]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23100,18,170,2305.833333333333,193.04055555555587,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8107, 5613, 5610, 4614, 3608, 2609, 2116, 2111, 1612, 1608, 1115, 1109, 616, 608, 117, 113, 110, 109]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23150,18,170,2355.833333333333,183.43388888888904,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8157, 5663, 5660, 4664, 3658, 2659, 2166, 2161, 1662, 1658, 1165, 1159, 666, 658, 167, 163, 160, 159]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23200,18,170,2405.833333333333,172.71055555555577,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8207, 5713, 5710, 4714, 3708, 2709, 2216, 2211, 1712, 1708, 1215, 1209, 716, 708, 217, 213, 210, 209]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23250,18,170,2455.833333333333,166.9038888888891,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8257, 5763, 5760, 4764, 3758, 2759, 2266, 2261, 1762, 1758, 1265, 1259, 766, 758, 267, 263, 260, 259]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23300,18,170,2505.833333333333,158.87833333333356,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8307, 5813, 5810, 4814, 3808, 2809, 2316, 2311, 1812, 1808, 1315, 1309, 816, 808, 317, 313, 310, 309]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23350,18,170,2555.833333333333,155.31388888888887,14.0,6.4444444444444455,203.27777777777774,88.1111111111111,32.27777777777778,78.94444444444444,9.388888888888891,"[8357, 5863, 5860, 4864, 3858, 2859, 2366, 2361, 1862, 1858, 1365, 1359, 866, 858, 367, 363, 360, 359]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 6, 15, 11, 8, 7]"
23400,17,171,2705.705882352941,171.0382352941176,14.0,6.470588235294117,202.82352941176467,88.47058823529413,32.588235294117645,79.17647058823529,9.588235294117649,"[8407, 5913, 5910, 4914, 3908, 2909, 2416, 2411, 1912, 1908, 1415, 1409, 916, 417, 413, 410, 409]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 15, 11, 8, 7]"
23450,16,172,2898.75,169.70687499999997,14.0,6.5,203.9375,88.3125,31.5625,78.8125,9.25,"[8457, 5963, 5960, 4964, 3958, 2959, 2466, 2461, 1962, 1958, 1465, 1459, 966, 463, 460, 459]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 11, 8, 7]"
23500,24,172,1970.291666666667,152.44374999999994,14.041666666666664,6.583333333333332,202.91666666666663,87.66666666666669,32.708333333333336,79.5625,9.958333333333334,"[8507, 6013, 6010, 5014, 4008, 3009, 2516, 2511, 2012, 2008, 1515, 1509, 1016, 513, 510, 509, 17, 17, 15, 14, 13, 12, 10, 9]","[5, 11, 8, 12, 6, 7, 14, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 15, 13, 12, 11, 10, 8, 7]"
